,values
2022-09-26,33.451923351986906
2022-09-27,33.90630477719684
2022-09-28,25.81117104732958
2022-09-29,26.50932600535215
2022-09-30,30.284893279984438
2022-10-01,30.124635113623942
2022-10-02,35.79360093541505
2022-10-03,33.453804237823306
2022-10-04,33.20577597525872
2022-10-05,33.078668145852966
2022-10-06,27.237259667090132
2022-10-07,31.229661409693325
2022-10-08,37.2273739593524
2022-10-09,35.58686693208133
2022-10-10,32.35499255547856
2022-10-11,34.84000764916191
2022-10-12,34.56233847178686
2022-10-13,31.29948112999113
2022-10-14,27.36338028804774
2022-10-15,28.204597791153553
2022-10-16,29.819353499324613
2022-10-17,28.402314615444215
2022-10-18,29.12812284941487
2022-10-19,25.087684331682265
2022-10-20,24.156099715241695
2022-10-21,26.954408892577508
2022-10-22,26.899586334745795
2022-10-23,29.456817124851494
2022-10-24,34.93677783480197
2022-10-25,30.780850699425038
2022-10-26,31.252669059418892
2022-10-27,29.28224536754465
2022-10-28,30.642295070191295
2022-10-29,28.945384658525686
2022-10-30,32.72992906808561
2022-10-31,34.24870383403193
2022-11-01,33.28394865376377
2022-11-02,32.42449172395091
2022-11-03,32.343117211080624
2022-11-04,32.11467790227307
2022-11-05,35.522751319940454
2022-11-06,35.10123750160642
2022-11-07,37.915835992116385
2022-11-08,34.291011131976916
2022-11-09,30.94623576320317
2022-11-10,28.027572591125733
2022-11-11,28.801304858658867
2022-11-12,30.79137856855707
2022-11-13,34.66404659449597
2022-11-14,29.525898738307035
2022-11-15,32.544717199867534
2022-11-16,28.099269658616652
2022-11-17,25.18917780358201
2022-11-18,24.364985026161488
2022-11-19,29.55442456427158
2022-11-20,26.227631587457072
2022-11-21,29.653660334428935
2022-11-22,28.888967404321928
2022-11-23,28.096548032906995
2022-11-24,28.989158307380393
2022-11-25,27.54684525600271
2022-11-26,31.19694978356241
2022-11-27,30.727970863417713
2022-11-28,34.30897508197229
2022-11-29,34.94468816084557
2022-11-30,31.852204526395166
2022-12-01,32.696910038060295
2022-12-02,32.94367789309811
2022-12-03,33.88459125032484
2022-12-04,36.16559370196987
2022-12-05,36.30337975719031
2022-12-06,31.552441501844683
2022-12-07,30.53198300956155
2022-12-08,32.965283106825126
2022-12-09,27.86299870857253
2022-12-10,35.396973519224204
2022-12-11,31.24745576144542
2022-12-12,33.910906400145905
2022-12-13,33.108304237584235
2022-12-14,28.57855254415626
2022-12-15,30.571965512311
2022-12-16,25.445195461054972
2022-12-17,31.215456543303684
2022-12-18,31.02760651461849
2022-12-19,30.703918494497657
2022-12-20,31.967593683664063
2022-12-21,29.43757061833373
2022-12-22,25.14311309113325
2022-12-23,31.150523771389295
2022-12-24,32.384637049767875
2022-12-25,32.71106839788599
2022-12-26,33.805495809455806
2022-12-27,35.74024091424214
2022-12-28,35.29231210273133
2022-12-29,32.73567107827476
2022-12-30,30.134449923169306
2022-12-31,34.74993476944421
2023-01-01,38.10177898734286
2023-01-02,35.45402870233748
2023-01-03,33.77959934068801
2023-01-04,34.48735499128031
2023-01-05,33.5080414158313
2023-01-06,34.19007282901315
2023-01-07,37.11003316606505
2023-01-08,31.402167922795176
2023-01-09,35.829788649638154
2023-01-10,33.56014710317212
2023-01-11,31.663731013071388
2023-01-12,30.28127561274559
2023-01-13,31.807626201449793
2023-01-14,31.91450971455132
2023-01-15,31.822828642059797
2023-01-16,32.13001467312953
2023-01-17,30.845312713200002
2023-01-18,28.52273527193978
2023-01-19,30.37060605852887
2023-01-20,24.43869091423897
2023-01-21,27.298931412426473
2023-01-22,35.249502414195334
2023-01-23,34.07380675599416
2023-01-24,33.668840894058675
2023-01-25,33.60487115479269
2023-01-26,26.813434072246753
2023-01-27,34.758342912585015
2023-01-28,31.727281630964868
2023-01-29,34.22154078170918
2023-01-30,39.13177585231723
2023-01-31,34.05441178135667
2023-02-01,35.96724449622357
2023-02-02,36.82836863561486
2023-02-03,33.08071562485049
2023-02-04,34.65500924631876
2023-02-05,38.5057963122533
2023-02-06,38.99193359453356
2023-02-07,36.35457367775951
2023-02-08,30.249706440610478
2023-02-09,34.97428729406977
2023-02-10,32.7813268966397
2023-02-11,27.782535112005082
2023-02-12,31.68387804952696
2023-02-13,31.226431545342095
2023-02-14,30.26293776467655
2023-02-15,30.24626108267266
2023-02-16,26.986510345207996
2023-02-17,31.14266537761498
2023-02-18,32.49391016522699
2023-02-19,32.13899478025738
2023-02-20,30.545325665998334
2023-02-21,31.95710699165305
2023-02-22,31.522396216387868
2023-02-23,32.51484902032294
2023-02-24,30.26401375792129
2023-02-25,33.55944392350045
2023-02-26,33.61391849477842
2023-02-27,35.68810100744042
2023-02-28,38.42779956781332
2023-03-01,38.03407395681509
2023-03-02,33.458272146181116
2023-03-03,34.28122869817262
2023-03-04,35.00224135510235
2023-03-05,35.048032692291564
2023-03-06,39.128546338025686
2023-03-07,38.0112243237087
2023-03-08,36.19056115922265
2023-03-09,33.50576389157502
2023-03-10,34.374969572819566
2023-03-11,34.63449887238053
2023-03-12,37.752581088993914
2023-03-13,35.795272975822186
2023-03-14,36.290227780528866
2023-03-15,33.27360050601729
2023-03-16,30.31874278695269
2023-03-17,27.153659800376904
2023-03-18,32.00137507305442
2023-03-19,33.06162124014247
2023-03-20,36.663529191061045
2023-03-21,33.37928107686061
2023-03-22,28.171613893829058
2023-03-23,28.154982229804887
2023-03-24,32.54085512560431
2023-03-25,32.353565546171474
2023-03-26,32.51414786854007
2023-03-27,36.93137858736679
2023-03-28,36.49880102497541
2023-03-29,34.15535895077399
2023-03-30,35.59669240719723
2023-03-31,34.53730366067444
2023-04-01,40.42770689717921
2023-04-02,36.34181290852821
2023-04-03,40.88926568429412
2023-04-04,39.993305506407495
2023-04-05,38.69913519944672
2023-04-06,34.597711909186984
2023-04-07,34.0597828353109
2023-04-08,39.48470588494844
2023-04-09,38.137011099484155
2023-04-10,35.683320337279554
2023-04-11,36.832471109110394
2023-04-12,36.002662493189476
2023-04-13,32.502696358660614
2023-04-14,29.581021167481634
2023-04-15,34.109415495487674
2023-04-16,30.290517071151715
2023-04-17,35.070324844139776
2023-04-18,34.28085687733598
2023-04-19,30.16472903623895
2023-04-20,30.231227627873213
2023-04-21,30.638821437857544
2023-04-22,31.21897419953986
2023-04-23,32.62510656765278
2023-04-24,34.732283199817296
2023-04-25,33.58000809710327
2023-04-26,36.759914018823864
2023-04-27,30.583336319494418
2023-04-28,37.894970586176356
2023-04-29,35.952533840803966
2023-04-30,36.931020414711725
2023-05-01,38.159440214169905
2023-05-02,36.359011332472996
2023-05-03,32.791463560390426
2023-05-04,37.425688169365536
2023-05-05,35.76221193406655
2023-05-06,35.721175630088254
2023-05-07,36.00143153450446
2023-05-08,37.42755349236994
2023-05-09,34.44497860038244
2023-05-10,37.23311083776617
2023-05-11,29.15758831478759
2023-05-12,30.816176331066078
2023-05-13,31.95374661003892
2023-05-14,35.710661993596915
2023-05-15,35.20797096295347
2023-05-16,32.980105037928574
2023-05-17,30.95461299520519
2023-05-18,30.902722065293062
2023-05-19,28.92189347947517
2023-05-20,33.19415991784437
2023-05-21,31.420061914051086
2023-05-22,35.921032380471885
2023-05-23,33.229897315982335
2023-05-24,35.32877967701049
2023-05-25,30.15970795999761
2023-05-26,32.72933079723659
2023-05-27,34.20192432957965
2023-05-28,39.9043107044004
2023-05-29,36.1506246475633
2023-05-30,40.14549754489807
2023-05-31,37.95674317887141
2023-06-01,37.35526013538701
2023-06-02,35.38358410671688
2023-06-03,39.29424672066766
2023-06-04,43.29827612351939
2023-06-05,38.565314958951845
2023-06-06,39.02358105090201
2023-06-07,35.809425772767426
2023-06-08,32.52966131257239
2023-06-09,32.89041691960462
2023-06-10,36.54970189050012
2023-06-11,36.3691627790898
2023-06-12,31.363806169535177
2023-06-13,35.72898808080075
2023-06-14,31.847619389672552
2023-06-15,32.88756218803106
2023-06-16,29.91589915237443
2023-06-17,37.27028886183743
2023-06-18,32.34259877481299
2023-06-19,36.30913865685304
2023-06-20,31.818771633808446
2023-06-21,33.012709274912574
2023-06-22,29.73176830341052
2023-06-23,35.485824612860476
2023-06-24,35.11405728875369
2023-06-25,40.35320132999326
2023-06-26,38.199019206213734
2023-06-27,34.67925948113075
2023-06-28,35.069353618456695
2023-06-29,35.37524070144011
2023-06-30,39.697412077586854
2023-07-01,44.23209381977557
2023-07-02,40.25891451503495
2023-07-03,41.52945523236738
2023-07-04,42.201161479558046
2023-07-05,35.4476920894049
2023-07-06,35.66837223326511
2023-07-07,37.578878183764786
2023-07-08,37.98647643817805
2023-07-09,38.098752971997364
2023-07-10,36.095054404318034
2023-07-11,36.572412357527064
2023-07-12,35.47777719144961
2023-07-13,31.00994650495475
2023-07-14,32.53585674847789
2023-07-15,37.78140562274562
2023-07-16,35.88516673543095
2023-07-17,36.39253727101084
2023-07-18,32.07182465934651
2023-07-19,31.457311673672322
2023-07-20,31.117135623100285
2023-07-21,30.849547743082674
2023-07-22,32.15844332583942
2023-07-23,33.57190334588095
2023-07-24,37.29036107630519
2023-07-25,38.93340496527856
2023-07-26,37.40952872137959
2023-07-27,37.06291712613552
2023-07-28,38.483866508243395
2023-07-29,36.99178817494764
2023-07-30,39.2951977394618
2023-07-31,40.85185406935564
2023-08-01,38.60881788651631
2023-08-02,39.17514023761672
2023-08-03,36.157002061930136
2023-08-04,39.86231873017883
2023-08-05,37.09373139137453
2023-08-06,41.09210228886331
2023-08-07,43.18758655257907
2023-08-08,35.7410517144261
2023-08-09,34.72958623287555
2023-08-10,32.61009215043481
2023-08-11,31.835579468186
2023-08-12,35.518021204943
2023-08-13,37.114867527477195
2023-08-14,34.68616473857144
2023-08-15,33.80963267832105
2023-08-16,33.4734883405125
2023-08-17,32.55450197544229
2023-08-18,30.24042162156287
2023-08-19,38.90519279420835
2023-08-20,35.787346390841414
2023-08-21,37.30273947641017
2023-08-22,35.35141952369011
2023-08-23,34.971106577116245
2023-08-24,33.24156689814933
2023-08-25,39.33654952355285
2023-08-26,34.56583490746359
2023-08-27,40.01711999287096
2023-08-28,42.58151922774115
2023-08-29,37.37141520107297
2023-08-30,40.02743399813683
2023-08-31,40.806722667158716
2023-09-01,39.17264206472859
2023-09-02,40.03318457332784
2023-09-03,41.29331757610406
2023-09-04,40.83629165969448
2023-09-05,41.031478524537874
2023-09-06,35.88538925795632
2023-09-07,36.60750537204474
2023-09-08,35.05928558478077
2023-09-09,35.53301922701637
2023-09-10,35.37070185112039
2023-09-11,38.89555650616501
2023-09-12,34.837042244265874
2023-09-13,36.08919627481276
2023-09-14,32.560883788906274
2023-09-15,32.88658687304407
2023-09-16,32.28068889543257
2023-09-17,34.1902619761572
2023-09-18,37.945776072301214
2023-09-19,35.96595761532487
2023-09-20,35.02636162610965
2023-09-21,35.691963257692265
2023-09-22,36.43629163550527
2023-09-23,36.88833539246241
2023-09-24,45.59617042064312
2023-09-25,47.08016043376686
2023-09-26,41.171749453347005
2023-09-27,36.16327828010894
2023-09-28,36.56100010431092
2023-09-29,40.17298516188849
2023-09-30,39.57035191286301
2023-10-01,42.14382411422214
2023-10-02,38.589534295413
2023-10-03,42.13820672139022
2023-10-04,41.59855220656026
2023-10-05,35.22475320556096
2023-10-06,36.82954691309067
2023-10-07,37.7856938580142
2023-10-08,34.493872147826046
2023-10-09,38.294820597395926
2023-10-10,36.44922843751673
2023-10-11,32.541762830942965
2023-10-12,32.05162865782525
2023-10-13,34.33196736588193
2023-10-14,35.84960854526514
2023-10-15,37.26983438330782
2023-10-16,35.8743857459517
2023-10-17,34.44478889035303
2023-10-18,34.92493226131221
2023-10-19,33.154425382084824
2023-10-20,36.88581529935814
2023-10-21,39.26840736501993
2023-10-22,38.174701639979
2023-10-23,36.88288190704905
2023-10-24,40.078222076959655
2023-10-25,37.25465145174094
2023-10-26,39.71809407315161
2023-10-27,40.34597054695686
2023-10-28,38.796857492997184
2023-10-29,44.833293632544304
2023-10-30,46.057976190986075
2023-10-31,42.98378093013751
2023-11-01,41.58569414395134
2023-11-02,38.00636429661715
2023-11-03,37.36745071516007
2023-11-04,42.71312949972871
2023-11-05,41.726091128257714
2023-11-06,40.87024049754882
2023-11-07,39.22991743924159
2023-11-08,38.5340203799254
2023-11-09,34.93863171399081
2023-11-10,34.236125476015545
2023-11-11,35.7410783119448
2023-11-12,37.24059235153591
2023-11-13,36.74374357134178
2023-11-14,36.70076641346094
2023-11-15,33.82546958190708
2023-11-16,32.967118941506605
2023-11-17,38.51133921916485
2023-11-18,36.5050864915394
2023-11-19,41.956279569896076
2023-11-20,37.4801166792556
2023-11-21,40.533665874344095
2023-11-22,37.95486853601476
2023-11-23,40.875899284726216
2023-11-24,37.56617427003613
2023-11-25,44.208001735583146
2023-11-26,41.4958052443715
2023-11-27,43.46318693214264
2023-11-28,40.328765160709516
2023-11-29,40.9866959046272
2023-11-30,39.580063654464716
2023-12-01,38.050734938516065
2023-12-02,37.90608310706405
2023-12-03,44.60591132606653
2023-12-04,43.743486737674836
2023-12-05,39.75530037319186
2023-12-06,38.6223803212795
2023-12-07,35.699736484308836
2023-12-08,36.65645264991849
2023-12-09,38.41987544827002
2023-12-10,39.66653852219878
2023-12-11,37.898467600699426
2023-12-12,37.05008251290744
2023-12-13,36.53129674181282
2023-12-14,32.98792558753816
2023-12-15,33.601657118044294
2023-12-16,36.59053086830912
2023-12-17,39.25511125077064
2023-12-18,38.19252184545119
2023-12-19,40.03747331866392
2023-12-20,37.13189436054545
2023-12-21,35.460924042574774
2023-12-22,38.0251678495563
2023-12-23,37.13035448439702
2023-12-24,38.55207481158161
2023-12-25,43.85126184046221
2023-12-26,39.02455527513301
2023-12-27,39.62641456671504
2023-12-28,42.42065490232059
2023-12-29,41.6232908496916
2023-12-30,40.84363194997927
2023-12-31,43.96685165649765
